sirka,delka,nadmorska_vyska,max_teplota,extremni_srazky
0.0,0.6153846153846156,0.0428410372040586,0.17692307692307693,0
0.0,0.6153846153846156,0.0428410372040586,0.44358974358974357,0
0.0,0.6153846153846156,0.0428410372040586,0.3230769230769231,0
0.0,0.6153846153846156,0.0428410372040586,0.4641025641025641,0
0.0,0.6153846153846156,0.0428410372040586,0.3,1
0.0,0.6153846153846156,0.0428410372040586,0.658974358974359,0
0.0,0.6153846153846156,0.0428410372040586,0.4358974358974359,1
0.0,0.6153846153846156,0.0428410372040586,0.4076923076923077,1
0.0,0.6153846153846156,0.0428410372040586,0.7794871794871795,0
0.0,0.6153846153846156,0.0428410372040586,0.6948717948717948,0
0.0,0.6153846153846156,0.0428410372040586,0.8076923076923077,0
0.0,0.6153846153846156,0.0428410372040586,0.8461538461538461,0
0.0,0.6153846153846156,0.0428410372040586,0.8897435897435897,0
0.0,0.6153846153846156,0.0428410372040586,0.5358974358974359,0
0.0,0.6153846153846156,0.0428410372040586,0.3358974358974359,0
0.0,0.6153846153846156,0.0428410372040586,0.34102564102564104,0
0.0,0.6153846153846156,0.0428410372040586,0.3153846153846154,1
0.0,0.6153846153846156,0.0428410372040586,0.20512820512820512,0
0.0,0.6153846153846156,0.0428410372040586,0.4205128205128205,0
0.0,0.6153846153846156,0.0428410372040586,0.5102564102564102,0
0.0,0.6153846153846156,0.0428410372040586,0.3384615384615385,1
0.0,0.6153846153846156,0.0428410372040586,0.6743589743589744,0
0.0,0.6153846153846156,0.0428410372040586,0.382051282051282,0
0.0,0.6153846153846156,0.0428410372040586,0.6897435897435897,0
0.0,0.6153846153846156,0.0428410372040586,0.7102564102564103,1
0.0,0.6153846153846156,0.0428410372040586,0.6461538461538462,0
0.0,0.6153846153846156,0.0428410372040586,0.9256410256410256,0
0.0,0.6153846153846156,0.0428410372040586,0.917948717948718,0
0.0,0.6153846153846156,0.0428410372040586,0.7435897435897436,1
0.0,0.6153846153846156,0.0428410372040586,0.35641025641025637,1
0.0,0.6153846153846156,0.0428410372040586,0.44871794871794873,1
0.0,0.6153846153846156,0.0428410372040586,0.47692307692307695,1
0.0,0.6153846153846156,0.0428410372040586,0.5333333333333333,1
0.0,0.6153846153846156,0.0428410372040586,0.6025641025641025,0
0.0,0.6153846153846156,0.0428410372040586,0.4666666666666667,0
0.0,0.6153846153846156,0.0428410372040586,0.1717948717948718,0
0.0,0.6923076923076923,0.009019165727170236,0.18461538461538463,0
0.0,0.6923076923076923,0.009019165727170236,0.441025641025641,0
0.0,0.6923076923076923,0.009019165727170236,0.31794871794871793,0
0.0,0.6923076923076923,0.009019165727170236,0.4641025641025641,0
0.0,0.6923076923076923,0.009019165727170236,0.3358974358974359,1
0.0,0.6923076923076923,0.009019165727170236,0.6333333333333333,0
0.0,0.6923076923076923,0.009019165727170236,0.42307692307692313,1
0.0,0.6923076923076923,0.009019165727170236,0.4076923076923077,1
0.0,0.6923076923076923,0.009019165727170236,0.7384615384615385,0
0.0,0.6923076923076923,0.009019165727170236,0.6282051282051282,1
0.0,0.6923076923076923,0.009019165727170236,0.7051282051282052,0
0.0,0.6923076923076923,0.009019165727170236,0.8999999999999999,0
0.0,0.6923076923076923,0.009019165727170236,0.8333333333333334,0
0.0,0.6923076923076923,0.009019165727170236,0.8435897435897436,0
0.0,0.6923076923076923,0.009019165727170236,0.6205128205128205,0
0.0,0.6923076923076923,0.009019165727170236,0.4564102564102564,1
0.0,0.6923076923076923,0.009019165727170236,0.5307692307692308,0
0.0,0.6923076923076923,0.009019165727170236,0.4641025641025641,1
0.0,0.6923076923076923,0.009019165727170236,0.2512820512820513,0
0.0,0.6923076923076923,0.009019165727170236,0.2948717948717949,0
0.0,0.6923076923076923,0.009019165727170236,0.2564102564102564,1
0.0,0.6923076923076923,0.009019165727170236,0.16666666666666669,0
0.0,0.6923076923076923,0.009019165727170236,0.3871794871794872,0
0.0,0.6923076923076923,0.009019165727170236,0.258974358974359,0
0.0,0.6923076923076923,0.009019165727170236,0.34615384615384615,1
0.0,0.6923076923076923,0.009019165727170236,0.5,0
0.0,0.6923076923076923,0.009019165727170236,0.6461538461538462,1
0.0,0.6923076923076923,0.009019165727170236,0.6692307692307692,0
0.0,0.6923076923076923,0.009019165727170236,0.6743589743589744,0
0.0,0.6923076923076923,0.009019165727170236,0.7897435897435898,0
0.0,0.6923076923076923,0.009019165727170236,0.9358974358974359,0
0.0,0.6923076923076923,0.009019165727170236,0.741025641025641,0
0.0,0.6923076923076923,0.009019165727170236,0.9256410256410256,0
0.0,0.6923076923076923,0.009019165727170236,0.7461538461538461,1
0.0,0.6923076923076923,0.009019165727170236,0.3692307692307692,1
0.0,0.6923076923076923,0.009019165727170236,0.4948717948717949,1
0.0,0.6923076923076923,0.009019165727170236,0.4564102564102564,0
0.0,0.6923076923076923,0.009019165727170236,0.5153846153846153,0
0.0,0.6923076923076923,0.009019165727170236,0.36153846153846153,0
0.0,0.6923076923076923,0.009019165727170236,0.1717948717948718,0
0.0,0.7692307692307694,0.0,0.19743589743589746,0
0.0,0.7692307692307694,0.0,0.4333333333333333,0
0.0,0.7692307692307694,0.0,0.33076923076923076,0
0.0,0.7692307692307694,0.0,0.48205128205128206,0
0.0,0.7692307692307694,0.0,0.4025641025641026,1
0.0,0.7692307692307694,0.0,0.6410256410256411,0
0.0,0.7692307692307694,0.0,0.44871794871794873,1
0.0,0.7692307692307694,0.0,0.7846153846153846,0
0.0,0.7692307692307694,0.0,0.6743589743589744,1
0.0,0.7692307692307694,0.0,0.6871794871794872,0
0.0,0.7692307692307694,0.0,0.6794871794871795,1
0.0,0.7692307692307694,0.0,0.582051282051282,1
0.0,0.7692307692307694,0.0,0.8538461538461539,0
